DateTime            | CookIndex | CookType | CookPriorty | CookSetTime | CookRunTime |
2023-05-23 17:05:26 | 2         | 1        | 4           | 00:08:00    | 00:00:11.2820140    |
2023-05-23 17:05:54 | 2         | 1        | 4           | 00:08:00    | 00:00:19.9569365    |
2023-05-23 17:06:50 | 3         | 1        | 4           | 00:08:00    | 00:08:00.0398876    |
2023-05-23 17:12:56 | 1         | 1        | 4           | 00:08:00    | 00:08:00.0896399    |
2023-05-23 17:13:11 | 0         | 1        | 4           | 00:08:00    | 00:08:00.0659667    |
2023-05-23 17:13:50 | 2         | 1        | 4           | 00:08:00    | 00:08:00.0521042    |
2023-05-23 17:14:46 | 3         | 1        | 4           | 00:08:00    | 00:08:00.0525118    |
2023-05-23 17:16:26 | 2         | 1        | 4           | 00:08:00    | 00:02:39.8049248    |
2023-05-23 17:20:54 | 1         | 1        | 4           | 00:08:00    | 00:08:00.0420927    |
2023-05-23 17:21:10 | 0         | 1        | 4           | 00:08:00    | 00:08:00.0283333    |
2023-05-23 17:22:41 | 3         | 1        | 4           | 00:08:00    | 00:08:00.4401798    |
2023-05-23 17:24:22 | 2         | 1        | 4           | 00:08:00    | 00:08:00.0577198    |
2023-05-23 17:25:30 | 0         | 1        | 4           | 00:08:00    | 00:00:07.0968036    |
2023-05-23 17:25:34 | 0         | 1        | 4           | 00:08:00    | 00:00:05.3635748    |
2023-05-23 17:25:36 | 1         | 1        | 4           | 00:08:00    | 00:00:13.7789058    |
2023-05-23 17:25:40 | 2         | 1        | 4           | 00:08:00    | 00:00:18.3782874    |
2023-05-23 17:25:43 | 3         | 1        | 4           | 00:08:00    | 00:00:22.0104258    |
2023-05-23 17:42:30 | 0         | 1        | 4           | 00:08:00    | 00:13:02.0836669    |
2023-05-23 17:42:30 | 1         | 1        | 4           | 00:08:00    | 00:13:02.8479147    |
2023-05-23 17:42:30 | 2         | 1        | 4           | 00:08:00    | 00:13:04.0337065    |
2023-05-23 17:42:30 | 3         | 1        | 4           | 00:08:00    | 00:13:04.8324572    |
2023-05-23 17:48:15 | 0         | 1        | 4           | 00:08:00    | 00:05:46.0403240    |
2023-05-23 17:48:51 | 1         | 1        | 4           | 00:08:00    | 00:01:33.0523415    |
2023-05-23 17:49:03 | 0         | 1        | 4           | 00:08:00    | 00:00:49.9698500    |
2023-05-23 17:49:10 | 1         | 1        | 4           | 00:08:00    | 00:00:22.2444781    |
2023-05-23 17:49:19 | 0         | 1        | 4           | 00:08:00    | 00:00:18.3220490    |
2023-05-23 17:50:10 | 2         | 1        | 4           | 00:08:00    | 00:02:45.2405192    |
2023-05-23 17:56:20 | 0         | 1        | 4           | 00:08:00    | 00:00:58.5040067    |
2023-05-23 17:56:51 | 3         | 1        | 4           | 00:08:00    | 00:09:28.9412423    |
2023-05-23 17:57:15 | 1         | 1        | 4           | 00:08:00    | 00:08:00.0296308    |
2023-05-23 17:58:21 | 2         | 1        | 4           | 00:08:00    | 00:08:00.0275429    |
2023-05-23 18:15:21 | 3         | 1        | 4           | 00:08:00    | 00:18:33.4449718    |
2023-05-23 18:15:23 | 0         | 1        | 4           | 00:08:00    | 00:18:33.1923203    |
2023-05-23 18:15:23 | 1         | 1        | 4           | 00:08:00    | 00:17:28.4958969    |
2023-05-23 18:15:24 | 2         | 1        | 4           | 00:08:00    | 00:16:09.1972986    |
2023-05-23 18:17:40 | 0         | 1        | 4           | 00:08:00    | 00:02:11.8606074    |
2023-05-23 18:19:10 | 1         | 1        | 4           | 00:08:00    | 00:03:38.5389760    |
2023-05-23 18:20:22 | 1         | 1        | 4           | 00:08:00    | 00:00:41.1937042    |
2023-05-23 18:21:10 | 2         | 1        | 4           | 00:08:00    | 00:05:41.6358862    |
2023-05-23 18:23:01 | 2         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-23 18:23:15 | 3         | 1        | 4           | 00:08:00    | 00:07:46.2431306    |
2023-05-23 18:23:17 | 3         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-23 18:23:21 | 3         | 1        | 4           | 00:08:00    | 00:00:10.8626294    |
2023-05-23 18:23:21 | 3         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-23 18:23:23 | 2         | 1        | 4           | 00:08:00    | 00:02:16.7197242    |
2023-05-23 18:23:23 | 2         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-23 18:23:28 | 1         | 1        | 4           | 00:08:00    | 00:02:53.8968378    |
2023-05-23 18:23:28 | 1         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-23 18:23:47 | 2         | 1        | 4           | 00:08:00    | 00:00:27.1855260    |
2023-05-23 18:23:47 | 2         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-23 18:23:51 | 3         | 1        | 4           | 00:08:00    | 00:00:35.2167459    |
2023-05-23 18:23:51 | 3         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-23 18:24:05 | 0         | 1        | 4           | 00:08:00    | 00:06:21.6782338    |
2023-05-23 18:24:05 | 0         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-23 18:37:53 | 0         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-23 18:37:53 | 2         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-23 18:37:53 | 1         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-23 18:37:53 | 3         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-23 18:45:48 | 3         | 1        | 4           | 00:08:00    | 00:08:00.1306589    |
2023-05-23 18:45:48 | 3         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-23 18:45:49 | 2         | 1        | 4           | 00:08:00    | 00:08:00.1226742    |
2023-05-23 18:45:49 | 2         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-23 18:45:50 | 1         | 1        | 4           | 00:08:00    | 00:08:00.0868439    |
2023-05-23 18:45:50 | 1         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-23 18:45:51 | 0         | 1        | 4           | 00:08:00    | 00:08:00.0798695    |
2023-05-23 18:45:51 | 0         | 1        | 1           | 00:08:00    | 00:00:00    |
