DateTime            | CookIndex | CookType | CookPriorty | CookSetTime | CookRunTime |
2023-04-28 14:58:44 | 0         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-28 14:59:33 | 2         | 1        | 1           | 00:08:00    | 00:00:11    |
2023-04-28 14:59:56 | 0         | 1        | 2           | 00:08:00    | 00:01:31    |
2023-04-28 15:00:46 | 4         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-28 15:01:09 | 2         | 1        | 2           | 00:08:00    | 00:01:46    |
2023-04-28 15:02:06 | 1         | 1        | 1           | 00:08:00    | 00:00:17    |
2023-04-28 15:02:30 | 4         | 1        | 2           | 00:08:00    | 00:01:54    |
2023-04-28 15:03:23 | 3         | 1        | 1           | 00:08:00    | 00:00:11    |
2023-04-28 15:03:46 | 1         | 1        | 2           | 00:08:00    | 00:01:57    |
2023-04-28 15:04:41 | 5         | 1        | 1           | 00:08:00    | 00:00:12    |
2023-04-28 15:05:03 | 3         | 1        | 2           | 00:08:00    | 00:01:50    |
2023-04-28 15:05:27 | 0         | 1        | 3           | 00:08:00    | 00:07:02    |
2023-04-28 15:05:48 | 1         | 1        | 3           | 00:08:00    | 00:04:00    |
2023-04-28 15:06:15 | 5         | 1        | 2           | 00:08:00    | 00:01:46    |
2023-04-28 15:06:38 | 2         | 1        | 3           | 00:08:00    | 00:07:15    |
2023-04-28 15:07:03 | 0         | 1        | 4           | 00:08:00    | 00:08:38    |
2023-04-28 15:07:52 | 2         | 1        | 4           | 00:08:00    | 00:08:29    |
2023-04-28 15:09:06 | 0         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-28 15:09:33 | 4         | 1        | 4           | 00:08:00    | 00:08:57    |
2023-04-28 15:10:28 | 1         | 1        | 4           | 00:08:00    | 00:08:40    |
2023-04-28 15:11:14 | 0         | 1        | 2           | 00:08:00    | 00:02:28    |
2023-04-28 15:11:41 | 3         | 1        | 4           | 00:08:00    | 00:08:28    |
2023-04-28 15:12:57 | 2         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-28 15:13:25 | 5         | 1        | 4           | 00:08:00    | 00:08:56    |
2023-04-28 15:14:15 | 2         | 1        | 2           | 00:08:00    | 00:01:28    |
2023-04-28 15:15:07 | 4         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-28 15:16:00 | 1         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-28 15:16:23 | 4         | 1        | 2           | 00:08:00    | 00:01:26    |
2023-04-28 15:17:17 | 3         | 1        | 1           | 00:08:00    | 00:00:11    |
2023-04-28 15:17:43 | 0         | 1        | 4           | 00:08:00    | 00:08:57    |
2023-04-28 15:18:28 | 1         | 1        | 2           | 00:08:00    | 00:02:39    |
2023-04-28 15:19:16 | 0         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-28 15:19:40 | 3         | 1        | 2           | 00:08:00    | 00:02:34    |
2023-04-28 15:20:36 | 5         | 1        | 1           | 00:08:00    | 00:00:11    |
2023-04-28 15:21:01 | 0         | 1        | 2           | 00:08:00    | 00:02:04    |
2023-04-28 15:21:26 | 2         | 1        | 4           | 00:08:00    | 00:08:39    |
2023-04-28 15:22:18 | 5         | 1        | 2           | 00:08:00    | 00:01:53    |
2023-04-28 15:23:12 | 2         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-28 15:23:37 | 4         | 1        | 4           | 00:08:00    | 00:08:40    |
2023-04-28 15:24:32 | 1         | 1        | 4           | 00:08:00    | 00:08:43    |
2023-04-28 15:25:19 | 2         | 1        | 2           | 00:08:00    | 00:02:18    |
2023-04-28 15:25:44 | 3         | 1        | 4           | 00:08:00    | 00:08:38    |
2023-04-28 15:27:03 | 4         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-28 15:27:30 | 0         | 1        | 4           | 00:08:00    | 00:08:33    |
2023-04-28 15:28:18 | 4         | 1        | 2           | 00:08:00    | 00:01:26    |
2023-04-28 15:28:45 | 5         | 1        | 4           | 00:08:00    | 00:08:20    |
2023-04-28 15:30:00 | 0         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-28 15:30:48 | 1         | 1        | 1           | 00:08:00    | 00:00:20    |
2023-04-28 15:31:10 | 0         | 1        | 2           | 00:08:00    | 00:01:29    |
2023-04-28 15:31:35 | 2         | 1        | 4           | 00:08:00    | 00:08:34    |
2023-04-28 15:32:22 | 1         | 1        | 2           | 00:08:00    | 00:01:54    |
2023-04-28 15:33:13 | 2         | 1        | 1           | 00:08:00    | 00:00:11    |
2023-04-28 15:34:04 | 3         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-28 15:34:25 | 2         | 1        | 2           | 00:08:00    | 00:01:24    |
2023-04-28 15:35:21 | 5         | 1        | 1           | 00:08:00    | 00:00:11    |
2023-04-28 15:35:45 | 4         | 1        | 4           | 00:08:00    | 00:08:53    |
2023-04-28 15:36:36 | 3         | 1        | 2           | 00:08:00    | 00:02:43    |
2023-04-28 15:37:30 | 4         | 1        | 1           | 00:08:00    | 00:00:11    |
2023-04-28 15:37:53 | 5         | 1        | 2           | 00:08:00    | 00:02:44    |
2023-04-28 15:38:21 | 0         | 1        | 4           | 00:08:00    | 00:08:40    |
2023-04-28 15:39:10 | 1         | 1        | 4           | 00:08:00    | 00:08:41    |
2023-04-28 15:39:59 | 4         | 1        | 2           | 00:08:00    | 00:02:39    |
2023-04-28 15:40:50 | 0         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-28 15:41:38 | 1         | 1        | 1           | 00:08:00    | 00:00:20    |
2023-04-28 15:42:03 | 2         | 1        | 4           | 00:08:00    | 00:09:01    |
2023-04-28 15:42:57 | 3         | 1        | 4           | 00:08:00    | 00:09:04    |
2023-04-28 15:43:54 | 5         | 1        | 4           | 00:08:00    | 00:08:44    |
2023-04-28 15:44:43 | 0         | 1        | 2           | 00:08:00    | 00:04:12    |
2023-04-28 15:45:32 | 2         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-28 15:45:57 | 4         | 1        | 4           | 00:08:00    | 00:08:38    |
2023-04-28 15:46:46 | 1         | 1        | 2           | 00:08:00    | 00:05:28    |
2023-04-28 15:47:39 | 4         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-28 15:48:02 | 2         | 1        | 2           | 00:08:00    | 00:02:41    |
2023-04-28 15:48:53 | 3         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-28 15:49:20 | 0         | 1        | 4           | 00:08:00    | 00:08:49    |
2023-04-28 15:50:08 | 1         | 1        | 4           | 00:08:00    | 00:08:49    |
2023-04-28 15:50:55 | 3         | 1        | 2           | 00:08:00    | 00:02:12    |
2023-04-28 15:51:45 | 0         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-28 15:52:09 | 4         | 1        | 2           | 00:08:00    | 00:04:41    |
2023-04-28 15:53:01 | 1         | 1        | 1           | 00:08:00    | 00:00:20    |
2023-04-28 15:53:23 | 0         | 1        | 2           | 00:08:00    | 00:01:57    |
2023-04-28 15:53:49 | 2         | 1        | 4           | 00:08:00    | 00:08:27    |
2023-04-28 15:54:36 | 1         | 1        | 2           | 00:08:00    | 00:01:54    |
2023-04-28 15:55:26 | 2         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-28 15:55:51 | 4         | 1        | 4           | 00:08:00    | 00:08:23    |
2023-04-28 15:56:41 | 2         | 1        | 2           | 00:08:00    | 00:01:26    |
2023-04-28 15:57:06 | 3         | 1        | 4           | 00:08:00    | 00:08:23    |
2023-04-28 15:58:25 | 4         | 1        | 1           | 00:08:00    | 00:00:11    |
2023-04-28 15:59:18 | 3         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-28 15:59:41 | 4         | 1        | 2           | 00:08:00    | 00:01:26    |
2023-04-28 16:00:08 | 0         | 1        | 4           | 00:08:00    | 00:08:42    |
2023-04-28 16:00:55 | 3         | 1        | 2           | 00:08:00    | 00:01:47    |
2023-04-28 16:01:20 | 1         | 1        | 4           | 00:08:00    | 00:08:38    |
2023-04-28 16:02:32 | 0         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-28 16:03:21 | 1         | 1        | 1           | 00:08:00    | 00:00:20    |
2023-04-28 16:03:46 | 2         | 1        | 4           | 00:08:00    | 00:08:30    |
2023-04-28 16:04:32 | 0         | 1        | 2           | 00:08:00    | 00:02:19    |
2023-04-28 16:05:21 | 2         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-28 16:05:44 | 1         | 1        | 2           | 00:08:00    | 00:02:43    |
2023-04-28 16:06:38 | 5         | 1        | 1           | 00:08:00    | 00:00:11    |
2023-04-28 16:07:03 | 4         | 1        | 4           | 00:08:00    | 00:08:48    |
2023-04-28 16:08:00 | 3         | 1        | 4           | 00:08:00    | 00:08:52    |
2023-04-28 16:08:49 | 2         | 1        | 2           | 00:08:00    | 00:03:38    |
2023-04-28 16:09:42 | 4         | 1        | 1           | 00:08:00    | 00:00:11    |
2023-04-28 16:10:06 | 5         | 1        | 2           | 00:08:00    | 00:03:39    |
2023-04-28 16:10:59 | 3         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-28 16:11:26 | 0         | 1        | 4           | 00:08:00    | 00:09:12    |
2023-04-28 16:12:15 | 1         | 1        | 4           | 00:08:00    | 00:09:14    |
2023-04-28 16:13:02 | 3         | 1        | 2           | 00:08:00    | 00:02:13    |
2023-04-28 16:13:53 | 0         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-28 16:14:18 | 2         | 1        | 4           | 00:08:00    | 00:09:07    |
2023-04-28 16:15:13 | 5         | 1        | 4           | 00:08:00    | 00:08:47    |
2023-04-28 16:16:02 | 0         | 1        | 2           | 00:08:00    | 00:02:29    |
2023-04-28 16:16:51 | 2         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-28 16:17:14 | 4         | 1        | 2           | 00:08:00    | 00:07:42    |
2023-04-28 16:18:06 | 1         | 1        | 1           | 00:08:00    | 00:00:20    |
2023-04-28 16:18:33 | 4         | 1        | 4           | 00:08:00    | 00:09:01    |
2023-04-28 16:19:27 | 3         | 1        | 4           | 00:08:00    | 00:08:38    |
2023-04-28 16:20:15 | 1         | 1        | 2           | 00:08:00    | 00:02:28    |
2023-04-28 16:21:07 | 4         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-28 16:21:30 | 2         | 1        | 2           | 00:08:00    | 00:04:49    |
2023-04-28 16:22:21 | 3         | 1        | 1           | 00:08:00    | 00:00:11    |
2023-04-28 16:22:48 | 0         | 1        | 4           | 00:08:00    | 00:09:14    |
2023-04-28 16:23:36 | 3         | 1        | 2           | 00:08:00    | 00:01:25    |
2023-04-28 16:24:25 | 0         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-28 16:24:50 | 4         | 1        | 2           | 00:08:00    | 00:03:53    |
2023-04-28 16:25:16 | 2         | 1        | 4           | 00:08:00    | 00:08:35    |
2023-04-28 16:26:03 | 0         | 1        | 2           | 00:08:00    | 00:01:56    |
2023-04-28 16:26:29 | 1         | 1        | 4           | 00:08:00    | 00:08:43    |
2023-04-28 16:27:44 | 2         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-28 16:28:34 | 1         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-28 16:28:56 | 2         | 1        | 2           | 00:08:00    | 00:01:23    |
2023-04-28 16:29:22 | 4         | 1        | 4           | 00:08:00    | 00:08:25    |
2023-04-28 16:30:11 | 1         | 1        | 2           | 00:08:00    | 00:01:47    |
2023-04-28 16:30:36 | 3         | 1        | 4           | 00:08:00    | 00:08:26    |
2023-04-28 16:31:54 | 4         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-28 16:32:48 | 3         | 1        | 1           | 00:08:00    | 00:00:11    |
2023-04-28 16:33:14 | 0         | 1        | 4           | 00:08:00    | 00:09:08    |
2023-04-28 16:34:02 | 4         | 1        | 2           | 00:08:00    | 00:02:18    |
2023-04-28 16:34:53 | 0         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-28 16:35:16 | 3         | 1        | 2           | 00:08:00    | 00:02:39    |
2023-04-28 16:36:13 | 5         | 1        | 1           | 00:08:00    | 00:00:12    |
2023-04-28 16:36:39 | 2         | 1        | 4           | 00:08:00    | 00:09:05    |
2023-04-28 16:37:29 | 1         | 1        | 4           | 00:08:00    | 00:09:06    |
2023-04-28 16:38:15 | 0         | 1        | 2           | 00:08:00    | 00:03:42    |
2023-04-28 16:39:03 | 2         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-28 16:39:28 | 5         | 1        | 2           | 00:08:00    | 00:03:27    |
2023-04-28 16:40:20 | 1         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-28 16:40:47 | 4         | 1        | 4           | 00:08:00    | 00:09:03    |
2023-04-28 16:41:41 | 3         | 1        | 4           | 00:08:00    | 00:09:04    |
2023-04-28 16:42:29 | 1         | 1        | 2           | 00:08:00    | 00:02:19    |
2023-04-28 16:43:20 | 4         | 1        | 1           | 00:08:00    | 00:00:11    |
2023-04-28 16:43:48 | 0         | 1        | 4           | 00:08:00    | 00:09:14    |
2023-04-28 16:44:44 | 5         | 1        | 4           | 00:08:00    | 00:08:43    |
2023-04-28 16:45:34 | 2         | 1        | 2           | 00:08:00    | 00:06:41    |
2023-04-28 16:46:23 | 0         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-28 16:46:48 | 4         | 1        | 2           | 00:08:00    | 00:03:38    |
2023-04-28 16:47:41 | 3         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-28 16:48:06 | 2         | 1        | 4           | 00:08:00    | 00:09:12    |
2023-04-28 16:48:57 | 1         | 1        | 4           | 00:08:00    | 00:08:46    |
2023-04-28 16:49:42 | 0         | 1        | 2           | 00:08:00    | 00:03:38    |
2023-04-28 16:50:32 | 2         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-28 16:50:53 | 3         | 1        | 2           | 00:08:00    | 00:03:22    |
2023-04-28 16:51:43 | 1         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-28 16:52:10 | 4         | 1        | 4           | 00:08:00    | 00:09:00    |
2023-04-28 16:52:59 | 1         | 1        | 2           | 00:08:00    | 00:01:26    |
2023-04-28 16:53:50 | 4         | 1        | 1           | 00:08:00    | 00:00:11    |
2023-04-28 16:54:12 | 2         | 1        | 2           | 00:08:00    | 00:03:51    |
2023-04-28 16:54:38 | 0         | 1        | 4           | 00:08:00    | 00:08:34    |
2023-04-28 16:55:26 | 4         | 1        | 2           | 00:08:00    | 00:01:46    |
2023-04-28 16:55:52 | 3         | 1        | 4           | 00:08:00    | 00:08:21    |
2023-04-28 16:57:07 | 0         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-28 16:57:56 | 3         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-28 16:58:19 | 0         | 1        | 2           | 00:08:00    | 00:01:32    |
2023-04-28 16:58:46 | 2         | 1        | 4           | 00:08:00    | 00:08:25    |
2023-04-28 16:59:35 | 3         | 1        | 2           | 00:08:00    | 00:01:49    |
2023-04-28 17:00:01 | 1         | 1        | 4           | 00:08:00    | 00:08:28    |
2023-04-28 17:01:15 | 2         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-28 17:02:05 | 1         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-28 17:02:32 | 4         | 1        | 4           | 00:08:00    | 00:08:52    |
2023-04-28 17:03:21 | 1         | 1        | 2           | 00:08:00    | 00:01:26    |
2023-04-28 17:04:13 | 4         | 1        | 1           | 00:08:00    | 00:00:11    |
2023-04-28 17:04:35 | 2         | 1        | 2           | 00:08:00    | 00:03:31    |
2023-04-28 17:05:31 | 5         | 1        | 1           | 00:08:00    | 00:00:11    |
2023-04-28 17:05:59 | 0         | 1        | 4           | 00:08:00    | 00:09:11    |
2023-04-28 17:06:52 | 3         | 1        | 4           | 00:08:00    | 00:09:06    |
2023-04-28 17:07:43 | 4         | 1        | 2           | 00:08:00    | 00:03:40    |
2023-04-28 17:08:34 | 0         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-28 17:09:01 | 5         | 1        | 2           | 00:08:00    | 00:03:41    |
2023-04-28 17:09:27 | 2         | 1        | 4           | 00:08:00    | 00:08:23    |
2023-04-28 17:10:18 | 1         | 1        | 4           | 00:08:00    | 00:08:23    |
2023-04-28 17:11:04 | 0         | 1        | 2           | 00:08:00    | 00:02:49    |
2023-04-28 17:11:53 | 2         | 1        | 1           | 00:08:00    | 00:00:11    |
2023-04-28 17:12:43 | 1         | 1        | 1           | 00:08:00    | 00:00:20    |
2023-04-28 17:13:10 | 4         | 1        | 4           | 00:08:00    | 00:09:07    |
2023-04-28 17:14:07 | 5         | 1        | 4           | 00:08:00    | 00:08:47    |
2023-04-28 17:14:56 | 1         | 1        | 2           | 00:08:00    | 00:02:33    |
2023-04-28 17:15:47 | 4         | 1        | 1           | 00:08:00    | 00:00:11    |
2023-04-28 17:16:10 | 2         | 1        | 2           | 00:08:00    | 00:04:27    |
2023-04-28 17:17:01 | 3         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-28 17:17:30 | 0         | 1        | 4           | 00:08:00    | 00:09:15    |
2023-04-28 17:18:17 | 3         | 1        | 2           | 00:08:00    | 00:01:25    |
2023-04-28 17:19:07 | 0         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-28 17:19:31 | 4         | 1        | 2           | 00:08:00    | 00:03:55    |
2023-04-28 17:20:28 | 5         | 1        | 1           | 00:08:00    | 00:00:12    |
2023-04-28 17:20:55 | 2         | 1        | 4           | 00:08:00    | 00:09:12    |
2023-04-28 17:21:44 | 1         | 1        | 4           | 00:08:00    | 00:09:21    |
2023-04-28 17:22:30 | 0         | 1        | 2           | 00:08:00    | 00:03:43    |
2023-04-28 17:23:19 | 2         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-28 17:23:44 | 5         | 1        | 2           | 00:08:00    | 00:03:28    |
2023-04-28 17:24:08 | 4         | 1        | 4           | 00:08:00    | 00:08:32    |
2023-04-28 17:24:58 | 2         | 1        | 2           | 00:08:00    | 00:01:49    |
2023-04-28 17:25:23 | 3         | 1        | 4           | 00:08:00    | 00:08:32    |
2023-04-28 17:26:42 | 4         | 1        | 1           | 00:08:00    | 00:00:11    |
2023-04-28 17:27:34 | 1         | 1        | 1           | 00:08:00    | 00:00:20    |
2023-04-28 17:27:59 | 0         | 1        | 4           | 00:08:00    | 00:09:11    |
2023-04-28 17:28:53 | 5         | 1        | 4           | 00:08:00    | 00:08:36    |
2023-04-28 17:29:42 | 1         | 1        | 2           | 00:08:00    | 00:02:27    |
2023-04-28 17:30:30 | 0         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-28 17:30:54 | 4         | 1        | 2           | 00:08:00    | 00:04:23    |
2023-04-28 17:31:48 | 3         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-28 17:32:12 | 2         | 1        | 4           | 00:08:00    | 00:09:03    |
