DateTime            | CookIndex | CookType | CookPriorty | CookSetTime | CookRunTime |
2023-04-17 11:11:38 | 2         | 1        | 4           | 00:08:00    | 00:08:14    |
2023-04-17 11:12:26 | 2         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 11:12:43 | 0         | 1        | 3           | 00:08:00    | 00:03:16    |
2023-04-17 11:13:05 | 4         | 1        | 4           | 00:08:00    | 00:08:29    |
2023-04-17 11:13:38 | 1         | 1        | 4           | 00:08:00    | 00:08:14    |
2023-04-17 11:14:07 | 2         | 1        | 2           | 00:08:00    | 00:01:45    |
2023-04-17 11:14:29 | 3         | 1        | 4           | 00:08:00    | 00:08:32    |
2023-04-17 11:15:07 | 5         | 1        | 4           | 00:08:00    | 00:08:17    |
2023-04-17 11:15:58 | 4         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 11:16:32 | 1         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 11:17:06 | 3         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 11:17:20 | 4         | 1        | 2           | 00:08:00    | 00:01:27    |
2023-04-17 11:17:59 | 5         | 1        | 1           | 00:08:00    | 00:00:07    |
2023-04-17 11:18:19 | 0         | 1        | 4           | 00:08:00    | 00:08:51    |
2023-04-17 11:18:45 | 1         | 1        | 2           | 00:08:00    | 00:02:18    |
2023-04-17 11:19:16 | 0         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 11:19:31 | 3         | 1        | 2           | 00:08:00    | 00:02:30    |
2023-04-17 11:19:47 | 5         | 1        | 2           | 00:08:00    | 00:01:54    |
2023-04-17 11:20:02 | 1         | 1        | 3           | 00:08:00    | 00:03:35    |
2023-04-17 11:20:16 | 2         | 1        | 3           | 00:08:00    | 00:07:55    |
2023-04-17 11:20:31 | 0         | 1        | 2           | 00:08:00    | 00:01:20    |
2023-04-17 11:20:48 | 2         | 1        | 4           | 00:08:00    | 00:08:27    |
2023-04-17 11:21:36 | 2         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 11:21:50 | 3         | 1        | 3           | 00:08:00    | 00:04:49    |
2023-04-17 11:22:03 | 4         | 1        | 3           | 00:08:00    | 00:06:11    |
2023-04-17 11:22:18 | 5         | 1        | 3           | 00:08:00    | 00:04:25    |
2023-04-17 11:22:34 | 0         | 1        | 3           | 00:08:00    | 00:03:24    |
2023-04-17 11:22:49 | 2         | 1        | 2           | 00:08:00    | 00:01:18    |
2023-04-17 11:24:09 | 4         | 1        | 4           | 00:08:00    | 00:08:16    |
2023-04-17 11:24:42 | 1         | 1        | 4           | 00:08:00    | 00:08:14    |
2023-04-17 11:25:31 | 4         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 11:25:50 | 3         | 1        | 4           | 00:08:00    | 00:08:49    |
2023-04-17 11:26:27 | 5         | 1        | 4           | 00:08:00    | 00:08:35    |
2023-04-17 11:27:01 | 4         | 1        | 2           | 00:08:00    | 00:01:35    |
2023-04-17 11:27:35 | 1         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 11:27:52 | 0         | 1        | 4           | 00:08:00    | 00:08:41    |
2023-04-17 11:28:36 | 0         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 11:28:49 | 1         | 1        | 2           | 00:08:00    | 00:01:19    |
2023-04-17 11:29:23 | 3         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 11:30:02 | 5         | 1        | 1           | 00:08:00    | 00:00:06    |
2023-04-17 11:30:22 | 2         | 1        | 4           | 00:08:00    | 00:08:51    |
2023-04-17 11:30:49 | 0         | 1        | 2           | 00:08:00    | 00:02:18    |
2023-04-17 11:31:21 | 2         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 11:31:34 | 3         | 1        | 2           | 00:08:00    | 00:02:17    |
2023-04-17 11:31:51 | 5         | 1        | 2           | 00:08:00    | 00:01:55    |
2023-04-17 11:32:07 | 0         | 1        | 3           | 00:08:00    | 00:03:36    |
2023-04-17 11:32:21 | 1         | 1        | 3           | 00:08:00    | 00:04:51    |
2023-04-17 11:32:34 | 2         | 1        | 2           | 00:08:00    | 00:01:18    |
2023-04-17 11:32:48 | 3         | 1        | 3           | 00:08:00    | 00:03:30    |
2023-04-17 11:33:01 | 4         | 1        | 3           | 00:08:00    | 00:07:36    |
2023-04-17 11:33:16 | 5         | 1        | 3           | 00:08:00    | 00:03:21    |
2023-04-17 11:33:42 | 4         | 1        | 4           | 00:08:00    | 00:08:16    |
2023-04-17 11:34:34 | 4         | 1        | 1           | 00:08:00    | 00:00:06    |
2023-04-17 11:34:48 | 2         | 1        | 3           | 00:08:00    | 00:03:32    |
2023-04-17 11:35:44 | 1         | 1        | 4           | 00:08:00    | 00:08:14    |
2023-04-17 11:36:14 | 4         | 1        | 2           | 00:08:00    | 00:01:46    |
2023-04-17 11:36:49 | 1         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 11:37:07 | 0         | 1        | 4           | 00:08:00    | 00:08:37    |
2023-04-17 11:37:42 | 3         | 1        | 4           | 00:08:00    | 00:08:24    |
2023-04-17 11:38:19 | 5         | 1        | 4           | 00:08:00    | 00:08:24    |
2023-04-17 11:38:49 | 1         | 1        | 2           | 00:08:00    | 00:02:06    |
2023-04-17 11:39:20 | 0         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 11:39:38 | 2         | 1        | 4           | 00:08:00    | 00:08:22    |
2023-04-17 11:40:26 | 2         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 11:40:40 | 0         | 1        | 2           | 00:08:00    | 00:01:25    |
2023-04-17 11:41:46 | 3         | 1        | 1           | 00:08:00    | 00:00:15    |
2023-04-17 11:42:00 | 2         | 1        | 2           | 00:08:00    | 00:01:38    |
2023-04-17 11:42:38 | 5         | 1        | 1           | 00:08:00    | 00:00:06    |
2023-04-17 11:42:53 | 4         | 1        | 4           | 00:08:00    | 00:08:25    |
2023-04-17 11:43:26 | 3         | 1        | 2           | 00:08:00    | 00:01:54    |
2023-04-17 11:44:02 | 4         | 1        | 1           | 00:08:00    | 00:00:06    |
2023-04-17 11:44:17 | 5         | 1        | 2           | 00:08:00    | 00:01:45    |
2023-04-17 11:44:33 | 0         | 1        | 3           | 00:08:00    | 00:05:18    |
2023-04-17 11:50:23 | 0         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 11:50:55 | 2         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 11:51:30 | 4         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 11:51:52 | 0         | 1        | 4           | 00:01:00    | 00:01:34    |
2023-04-17 11:55:42 | 0         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 11:56:14 | 2         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 12:59:46 | 0         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 13:00:18 | 2         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 13:00:54 | 4         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 13:01:12 | 2         | 1        | 4           | 00:00:20    | 00:00:59    |
2023-04-17 13:03:30 | 0         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 13:04:02 | 2         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 13:04:38 | 4         | 1        | 1           | 00:08:00    | 00:00:06    |
2023-04-17 13:04:54 | 0         | 1        | 2           | 00:08:00    | 00:01:29    |
2023-04-17 13:05:25 | 1         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 13:05:39 | 2         | 1        | 2           | 00:08:00    | 00:01:42    |
2023-04-17 13:06:13 | 3         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 13:06:27 | 4         | 1        | 2           | 00:08:00    | 00:01:54    |
2023-04-17 13:07:07 | 5         | 1        | 1           | 00:08:00    | 00:00:06    |
2023-04-17 13:07:23 | 1         | 1        | 2           | 00:08:00    | 00:02:03    |
2023-04-17 13:07:37 | 3         | 1        | 2           | 00:08:00    | 00:01:29    |
2023-04-17 13:07:52 | 0         | 1        | 3           | 00:08:00    | 00:04:27    |
2023-04-17 13:08:06 | 2         | 1        | 3           | 00:08:00    | 00:04:10    |
2023-04-17 13:08:23 | 5         | 1        | 2           | 00:08:00    | 00:01:23    |
2023-04-17 13:08:39 | 1         | 1        | 3           | 00:08:00    | 00:03:19    |
2023-04-17 13:08:54 | 4         | 1        | 3           | 00:08:00    | 00:04:22    |
2023-04-17 13:09:24 | 3         | 1        | 3           | 00:08:00    | 00:03:16    |
2023-04-17 13:10:20 | 5         | 1        | 3           | 00:08:00    | 00:03:19    |
2023-04-17 13:11:40 | 0         | 1        | 4           | 00:08:00    | 00:08:16    |
2023-04-17 13:12:11 | 2         | 1        | 4           | 00:08:00    | 00:08:15    |
2023-04-17 13:12:58 | 0         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 13:13:20 | 4         | 1        | 4           | 00:08:00    | 00:08:47    |
2023-04-17 13:13:53 | 1         | 1        | 4           | 00:08:00    | 00:08:33    |
2023-04-17 13:14:25 | 3         | 1        | 4           | 00:08:00    | 00:08:17    |
2023-04-17 13:14:54 | 0         | 1        | 2           | 00:08:00    | 00:02:01    |
2023-04-17 13:15:18 | 5         | 1        | 4           | 00:08:00    | 00:08:18    |
2023-04-17 13:16:09 | 2         | 1        | 1           | 00:08:00    | 00:00:06    |
2023-04-17 13:16:44 | 4         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 13:17:19 | 1         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 13:17:33 | 2         | 1        | 2           | 00:08:00    | 00:01:30    |
2023-04-17 13:18:07 | 3         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 13:18:21 | 4         | 1        | 2           | 00:08:00    | 00:01:42    |
2023-04-17 13:19:00 | 5         | 1        | 1           | 00:08:00    | 00:00:06    |
2023-04-17 13:19:16 | 1         | 1        | 2           | 00:08:00    | 00:02:02    |
2023-04-17 13:19:30 | 3         | 1        | 2           | 00:08:00    | 00:01:28    |
2023-04-17 13:19:45 | 0         | 1        | 3           | 00:08:00    | 00:06:53    |
2023-04-17 13:20:00 | 2         | 1        | 3           | 00:08:00    | 00:03:57    |
2023-04-17 13:20:16 | 5         | 1        | 2           | 00:08:00    | 00:01:22    |
2023-04-17 13:20:32 | 1         | 1        | 3           | 00:08:00    | 00:03:18    |
2023-04-17 13:20:48 | 4         | 1        | 3           | 00:08:00    | 00:04:09    |
2023-04-17 13:21:10 | 0         | 1        | 4           | 00:08:00    | 00:08:17    |
2023-04-17 13:21:54 | 0         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 13:22:09 | 3         | 1        | 3           | 00:08:00    | 00:04:07    |
2023-04-17 13:22:26 | 5         | 1        | 3           | 00:08:00    | 00:03:32    |
2023-04-17 13:23:02 | 0         | 1        | 2           | 00:08:00    | 00:01:13    |
2023-04-17 13:24:17 | 2         | 1        | 4           | 00:08:00    | 00:08:14    |
2023-04-17 13:25:05 | 2         | 1        | 1           | 00:08:00    | 00:00:06    |
2023-04-17 13:25:23 | 4         | 1        | 4           | 00:08:00    | 00:08:44    |
2023-04-17 13:25:59 | 1         | 1        | 4           | 00:08:00    | 00:08:45    |
2023-04-17 13:26:32 | 3         | 1        | 4           | 00:08:00    | 00:08:30    |
2023-04-17 13:27:02 | 2         | 1        | 2           | 00:08:00    | 00:02:02    |
2023-04-17 13:27:21 | 5         | 1        | 4           | 00:08:00    | 00:08:27    |
2023-04-17 13:28:14 | 4         | 1        | 1           | 00:08:00    | 00:00:06    |
2023-04-17 13:28:48 | 1         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 13:29:06 | 0         | 1        | 4           | 00:07:00    | 00:07:18    |
2023-04-17 13:29:36 | 4         | 1        | 2           | 00:08:00    | 00:01:28    |
2023-04-17 13:57:31 | 0         | 1        | 1           | 00:08:00    | 00:00:06    |
2023-04-17 13:58:03 | 2         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 13:58:38 | 4         | 1        | 1           | 00:08:00    | 00:00:06    |
2023-04-17 13:58:54 | 0         | 1        | 2           | 00:08:00    | 00:01:29    |
2023-04-17 13:59:25 | 1         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 13:59:39 | 2         | 1        | 2           | 00:08:00    | 00:01:42    |
2023-04-17 14:00:14 | 3         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 14:00:27 | 4         | 1        | 2           | 00:08:00    | 00:01:55    |
2023-04-17 14:01:07 | 5         | 1        | 1           | 00:08:00    | 00:00:06    |
2023-04-17 14:01:23 | 1         | 1        | 2           | 00:08:00    | 00:02:03    |
2023-04-17 14:02:30 | 0         | 1        | 1           | 00:08:00    | 00:00:06    |
2023-04-17 14:03:01 | 2         | 1        | 1           | 00:08:00    | 00:00:06    |
2023-04-17 14:03:37 | 4         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 14:03:53 | 0         | 1        | 2           | 00:08:00    | 00:01:29    |
2023-04-17 14:04:24 | 1         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 14:04:38 | 2         | 1        | 2           | 00:08:00    | 00:01:42    |
2023-04-17 14:05:13 | 3         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 14:05:26 | 4         | 1        | 2           | 00:08:00    | 00:01:54    |
2023-04-17 14:22:28 | 0         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 14:23:00 | 2         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 19:20:00 | 0         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 19:20:31 | 2         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 19:21:08 | 4         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-17 19:25:49 | 0         | 2        | 1           | 00:11:00    | 00:00:05    |
2023-04-17 19:26:19 | 2         | 2        | 1           | 00:11:00    | 00:00:05    |
2023-04-17 19:26:53 | 4         | 2        | 1           | 00:11:00    | 00:00:05    |
2023-04-17 19:27:09 | 0         | 2        | 2           | 00:11:00    | 00:01:24    |
2023-04-17 19:27:37 | 1         | 2        | 1           | 00:11:00    | 00:00:05    |
2023-04-17 19:27:51 | 2         | 2        | 2           | 00:11:00    | 00:01:36    |
2023-04-17 19:28:23 | 3         | 2        | 1           | 00:11:00    | 00:00:05    |
2023-04-17 19:28:36 | 4         | 2        | 2           | 00:11:00    | 00:01:49    |
2023-04-17 19:29:13 | 5         | 2        | 1           | 00:11:00    | 00:00:06    |
2023-04-17 19:29:28 | 1         | 2        | 2           | 00:11:00    | 00:01:56    |
2023-04-17 19:29:42 | 3         | 2        | 2           | 00:11:00    | 00:01:24    |
2023-04-17 19:29:57 | 0         | 2        | 3           | 00:11:00    | 00:04:13    |
2023-04-17 19:30:11 | 2         | 2        | 3           | 00:11:00    | 00:03:57    |
2023-04-17 19:30:27 | 5         | 2        | 2           | 00:11:00    | 00:01:20    |
2023-04-17 19:30:40 | 4         | 2        | 3           | 00:11:00    | 00:03:52    |
2023-04-17 19:30:55 | 1         | 2        | 3           | 00:11:00    | 00:03:23    |
2023-04-17 19:31:24 | 0         | 2        | 4           | 00:11:00    | 00:05:24    |
2023-04-17 19:32:05 | 0         | 2        | 1           | 00:11:00    | 00:00:05    |
2023-04-17 19:32:20 | 3         | 2        | 3           | 00:11:00    | 00:04:02    |
2023-04-17 19:32:36 | 5         | 2        | 3           | 00:11:00    | 00:03:29    |
2023-04-17 19:32:58 | 1         | 2        | 4           | 00:11:00    | 00:05:09    |
2023-04-17 19:33:31 | 4         | 2        | 4           | 00:11:00    | 00:06:23    |
2023-04-17 19:34:04 | 2         | 2        | 4           | 00:11:00    | 00:07:32    |
2023-04-17 19:34:31 | 0         | 2        | 2           | 00:11:00    | 00:02:30    |
2023-04-17 20:48:44 | 0         | 1        | 1           | 00:08:00    | 00:00:21    |
2023-04-17 20:49:31 | 2         | 2        | 1           | 00:11:00    | 00:00:21    |
2023-04-17 20:50:03 | 0         | 1        | 2           | 00:08:00    | 00:01:40    |
2023-04-17 20:50:42 | 2         | 2        | 2           | 00:04:00    | 00:01:32    |
2023-04-17 20:51:54 | 0         | 1        | 4           | 00:03:00    | 00:03:32    |
2023-04-17 20:52:48 | 2         | 2        | 3           | 00:04:00    | 00:03:38    |
2023-04-17 20:53:39 | 2         | 2        | 4           | 00:04:00    | 00:04:29    |
2023-04-17 21:14:12 | 0         | 1        | 1           | 00:08:00    | 00:00:21    |
2023-04-17 21:14:59 | 2         | 2        | 1           | 00:11:00    | 00:00:21    |
