DateTime            | CookIndex | CookType | CookPriorty | CookSetTime | CookRunTime |
2023-05-04 11:46:48 | 0         | 1        | 2           | 00:08:00    | 00:01:17.9456921    |
2023-05-04 11:47:11 | 1         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-04 11:47:43 | 2         | 1        | 3           | 00:08:00    | 00:04:14.1535881    |
2023-05-04 11:47:53 | 3         | 1        | 3           | 00:08:00    | 00:03:35.5928471    |
2023-05-04 11:48:24 | 2         | 1        | 4           | 00:08:00    | 00:04:55.9232721    |
2023-05-04 11:48:50 | 1         | 1        | 2           | 00:08:00    | 00:01:42.1301728    |
2023-05-04 11:49:15 | 2         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-04 11:49:40 | 0         | 1        | 3           | 00:08:00    | 00:04:09.3796403    |
2023-05-04 11:50:50 | 2         | 1        | 2           | 00:08:00    | 00:01:39.1376727    |
2023-05-04 11:51:01 | 1         | 1        | 3           | 00:08:00    | 00:03:52.8982162    |
2023-05-04 12:01:23 | 0         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-04 12:01:47 | 2         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-04 12:02:19 | 1         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-04 12:02:34 | 0         | 1        | 2           | 00:08:00    | 00:01:13.2993362    |
2023-05-04 12:02:59 | 3         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-04 17:00:13 | 0         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-04 17:00:58 | 2         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-04 17:10:50 | 0         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-04 17:11:35 | 2         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-04 17:12:20 | 1         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-04 17:12:51 | 0         | 1        | 2           | 00:08:00    | 00:02:03.2641219    |
2023-05-04 17:13:36 | 3         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-04 17:14:09 | 1         | 1        | 2           | 00:08:00    | 00:01:51.7087821    |
2023-05-04 17:14:40 | 2         | 1        | 2           | 00:08:00    | 00:03:09.3310974    |
2023-05-04 17:15:11 | 3         | 1        | 2           | 00:08:00    | 00:01:39.6197159    |
2023-05-04 17:15:44 | 0         | 1        | 3           | 00:08:00    | 00:04:56.0626435    |
2023-05-04 17:16:14 | 1         | 1        | 3           | 00:08:00    | 00:03:57.2703152    |
2023-05-04 17:16:45 | 2         | 1        | 3           | 00:08:00    | 00:05:14.4454520    |
2023-05-04 17:17:16 | 3         | 1        | 3           | 00:08:00    | 00:03:44.5383307    |
2023-05-04 17:23:02 | 0         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-04 17:25:08 | 0         | 1        | 2           | 00:08:00    | 00:02:07.8067423    |
2023-05-04 17:35:10 | 0         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-04 17:36:42 | 0         | 1        | 2           | 00:08:00    | 00:01:33.3310921    |
2023-05-04 17:37:32 | 2         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-04 17:38:18 | 1         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-04 17:38:48 | 0         | 1        | 3           | 00:08:00    | 00:03:40.1439439    |
2023-05-04 17:39:21 | 2         | 1        | 2           | 00:08:00    | 00:01:52.1768676    |
2023-05-04 17:39:52 | 1         | 1        | 2           | 00:08:00    | 00:01:37.1364557    |
2023-05-04 17:59:48 | 3         | 1        | 4           | 00:08:00    | 00:00:43.7297652    |
2023-05-04 18:02:41 | 0         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-04 18:03:14 | 0         | 1        | 4           | 00:08:00    | 00:00:35.5816411    |
2023-05-04 18:04:44 | 0         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-04 18:05:28 | 2         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-04 18:06:14 | 1         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-04 18:06:45 | 0         | 1        | 2           | 00:08:00    | 00:02:03.2708969    |
2023-05-04 18:07:30 | 3         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-04 18:08:02 | 1         | 1        | 2           | 00:08:00    | 00:01:51.3459655    |
2023-05-04 18:08:34 | 2         | 1        | 2           | 00:08:00    | 00:03:09.3259946    |
2023-05-04 18:09:05 | 3         | 1        | 2           | 00:58:00    | 00:01:39.4769268    |
2023-05-04 18:09:37 | 0         | 1        | 3           | 00:59:00    | 00:04:55.6858721    |
2023-05-04 18:10:08 | 1         | 1        | 3           | 00:59:00    | 00:03:57.1999227    |
2023-05-04 18:10:39 | 2         | 1        | 3           | 00:59:00    | 00:05:15.1238662    |
2023-05-04 18:11:10 | 3         | 1        | 3           | 00:58:00    | 00:03:44.9407400    |
2023-05-04 18:12:45 | 1         | 1        | 4           | 00:59:00    | 00:06:34.0913993    |
2023-05-04 18:13:44 | 0         | 1        | 4           | 00:59:00    | 00:09:02.4313906    |
2023-05-04 18:14:48 | 2         | 1        | 4           | 00:59:00    | 00:09:24.2847703    |
2023-05-04 18:15:40 | 3         | 1        | 4           | 00:58:00    | 00:08:14.4867149    |
2023-05-04 18:18:35 | 0         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-04 18:19:20 | 2         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-04 18:20:06 | 1         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-04 18:20:37 | 0         | 1        | 2           | 00:08:00    | 00:02:03.5137469    |
2023-05-04 18:21:22 | 3         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-04 18:21:54 | 1         | 1        | 2           | 00:08:00    | 00:01:51.0473661    |
2023-05-04 18:22:25 | 2         | 1        | 2           | 00:08:00    | 00:03:09.3001810    |
2023-05-04 18:22:56 | 3         | 1        | 2           | 00:08:00    | 00:01:39.2830543    |
2023-05-04 18:23:29 | 0         | 1        | 3           | 00:08:00    | 00:04:55.6251949    |
2023-05-04 18:24:00 | 1         | 1        | 3           | 00:08:00    | 00:03:56.9265936    |
2023-05-04 18:24:31 | 2         | 1        | 3           | 00:08:00    | 00:05:14.8088244    |
2023-05-04 18:25:01 | 3         | 1        | 3           | 00:08:00    | 00:03:44.5194891    |
2023-05-04 18:25:45 | 3         | 1        | 4           | 00:08:00    | 00:04:28.2693692    |
2023-05-04 18:27:01 | 0         | 1        | 4           | 00:08:00    | 00:08:27.8255228    |
2023-05-04 18:27:47 | 2         | 1        | 4           | 00:08:00    | 00:08:31.2682710    |
2023-05-04 18:28:34 | 1         | 1        | 4           | 00:08:00    | 00:08:31.7593957    |
2023-05-04 18:34:06 | 0         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-04 18:34:52 | 2         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-04 18:35:37 | 1         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-04 18:36:08 | 0         | 1        | 2           | 00:08:00    | 00:02:03.6095959    |
2023-05-04 18:36:54 | 3         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-04 18:37:26 | 1         | 1        | 2           | 00:08:00    | 00:01:51.9256380    |
2023-05-04 18:37:57 | 2         | 1        | 2           | 00:08:00    | 00:03:09.7719427    |
2023-05-04 18:38:29 | 3         | 1        | 2           | 00:08:00    | 00:01:39.7172551    |
2023-05-04 18:39:01 | 0         | 1        | 3           | 00:08:00    | 00:04:56.8233635    |
2023-05-04 18:39:32 | 1         | 1        | 3           | 00:08:00    | 00:03:57.9248902    |
2023-05-04 18:40:03 | 2         | 1        | 3           | 00:08:00    | 00:05:15.6965769    |
