DateTime            | CookIndex | CookType | CookPriorty | CookSetTime | CookRunTime |
2023-05-02 09:14:59 | 0         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-02 09:15:33 | 2         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-02 09:16:12 | 4         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-02 09:16:30 | 0         | 1        | 2           | 00:08:00    | 00:01:30    |
2023-05-02 09:17:03 | 1         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-02 09:17:18 | 2         | 1        | 2           | 00:08:00    | 00:01:44    |
2023-05-02 09:17:54 | 3         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-02 09:18:09 | 4         | 1        | 2           | 00:08:00    | 00:01:56    |
2023-05-02 09:18:25 | 1         | 1        | 2           | 00:08:00    | 00:01:22    |
2023-05-02 09:18:40 | 0         | 1        | 3           | 00:08:00    | 00:03:40    |
2023-05-02 09:18:56 | 2         | 1        | 3           | 00:08:00    | 00:03:22    |
2023-05-02 09:19:10 | 3         | 1        | 2           | 00:08:00    | 00:01:15    |
2023-05-02 09:19:33 | 4         | 1        | 3           | 00:08:00    | 00:03:20    |
2023-05-02 09:20:18 | 1         | 1        | 3           | 00:08:00    | 00:03:15    |
2023-05-02 09:21:12 | 3         | 1        | 3           | 00:08:00    | 00:03:17    |
2023-05-02 09:33:05 | 4         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-02 09:33:47 | 5         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-02 09:34:41 | 0         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-02 09:35:16 | 2         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-02 09:35:54 | 4         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-02 09:36:12 | 0         | 1        | 2           | 00:08:00    | 00:01:30    |
2023-05-02 09:36:45 | 1         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-02 09:37:00 | 2         | 1        | 2           | 00:08:00    | 00:01:44    |
2023-05-02 09:37:36 | 3         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-02 09:37:51 | 4         | 1        | 2           | 00:08:00    | 00:01:56    |
2023-05-02 09:38:33 | 5         | 1        | 1           | 00:08:00    | 00:00:00    |
2023-05-02 09:38:50 | 1         | 1        | 2           | 00:08:00    | 00:02:05    |
2023-05-02 09:39:06 | 3         | 1        | 2           | 00:08:00    | 00:01:29    |
2023-05-02 09:39:23 | 0         | 1        | 3           | 00:08:00    | 00:04:41    |
2023-05-02 09:39:38 | 2         | 1        | 3           | 00:08:00    | 00:04:22    |
2023-05-02 09:39:56 | 5         | 1        | 2           | 00:08:00    | 00:01:22    |
2023-05-02 09:40:13 | 1         | 1        | 3           | 00:08:00    | 00:03:28    |
2023-05-02 09:40:30 | 4         | 1        | 3           | 00:08:00    | 00:04:36    |
2023-05-02 09:40:54 | 3         | 1        | 3           | 00:08:00    | 00:03:17    |
2023-05-02 09:41:54 | 5         | 1        | 3           | 00:08:00    | 00:03:20    |
2023-05-02 09:42:18 | 0         | 1        | 4           | 00:08:00    | 00:07:18    |
2023-05-02 09:42:54 | 1         | 1        | 4           | 00:08:00    | 00:05:50    |
2023-05-02 09:43:32 | 2         | 1        | 4           | 00:08:00    | 00:08:16    |
2023-05-02 09:44:11 | 2         | 1        | 4           | 00:08:00    | 00:08:16    |
2023-05-02 09:45:20 | 4         | 1        | 4           | 00:08:00    | 00:09:26    |
2023-05-02 09:46:05 | 3         | 1        | 4           | 00:08:00    | 00:08:05    |
