DateTime            | CookIndex | CookType | CookPriorty | CookSetTime | CookRunTime |
2023-04-27 09:57:00 | 2         | 1        | 2           | 00:08:00    | 00:02:15    |
2023-04-27 09:57:26 | 3         | 1        | 4           | 00:08:00    | 00:08:36    |
2023-04-27 09:58:44 | 4         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 09:59:11 | 0         | 1        | 4           | 00:08:00    | 00:08:30    |
2023-04-27 09:59:59 | 4         | 1        | 2           | 00:08:00    | 00:01:25    |
2023-04-27 10:00:50 | 0         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-27 10:01:19 | 5         | 1        | 4           | 00:08:00    | 00:09:11    |
2023-04-27 10:02:07 | 0         | 1        | 2           | 00:08:00    | 00:01:36    |
2023-04-27 10:02:54 | 1         | 1        | 1           | 00:08:00    | 00:00:20    |
2023-04-27 10:03:20 | 2         | 1        | 4           | 00:08:00    | 00:08:35    |
2023-04-27 10:04:07 | 1         | 1        | 2           | 00:08:00    | 00:01:32    |
2023-04-27 10:04:56 | 2         | 1        | 1           | 00:08:00    | 00:00:11    |
2023-04-27 10:05:48 | 3         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 10:06:09 | 2         | 1        | 2           | 00:08:00    | 00:01:23    |
2023-04-27 10:07:04 | 5         | 1        | 1           | 00:08:00    | 00:00:12    |
2023-04-27 10:07:31 | 4         | 1        | 4           | 00:08:00    | 00:08:57    |
2023-04-27 10:08:21 | 3         | 1        | 2           | 00:08:00    | 00:02:43    |
2023-04-27 10:09:14 | 4         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 10:09:41 | 0         | 1        | 4           | 00:08:00    | 00:09:10    |
2023-04-27 10:10:29 | 4         | 1        | 2           | 00:08:00    | 00:01:26    |
2023-04-27 10:11:20 | 0         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-27 10:11:46 | 1         | 1        | 4           | 00:08:00    | 00:09:11    |
2023-04-27 10:12:31 | 0         | 1        | 2           | 00:08:00    | 00:01:31    |
2023-04-27 10:13:19 | 1         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-27 10:13:45 | 2         | 1        | 4           | 00:08:00    | 00:08:59    |
2023-04-27 10:14:36 | 3         | 1        | 4           | 00:08:00    | 00:08:58    |
2023-04-27 10:15:32 | 5         | 1        | 4           | 00:08:00    | 00:08:39    |
2023-04-27 10:16:20 | 1         | 1        | 2           | 00:08:00    | 00:03:21    |
2023-04-27 10:17:10 | 2         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 10:17:36 | 4         | 1        | 4           | 00:08:00    | 00:08:32    |
2023-04-27 10:18:25 | 2         | 1        | 2           | 00:08:00    | 00:01:26    |
2023-04-27 10:19:18 | 4         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 10:19:45 | 0         | 1        | 4           | 00:08:00    | 00:08:44    |
2023-04-27 10:20:33 | 4         | 1        | 2           | 00:08:00    | 00:01:26    |
2023-04-27 10:21:23 | 0         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-27 10:21:49 | 1         | 1        | 4           | 00:08:00    | 00:08:50    |
2023-04-27 10:22:34 | 0         | 1        | 2           | 00:08:00    | 00:01:30    |
2023-04-27 10:23:22 | 1         | 1        | 1           | 00:08:00    | 00:00:20    |
2023-04-27 10:24:11 | 3         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 10:24:34 | 1         | 1        | 2           | 00:08:00    | 00:01:31    |
2023-04-27 10:25:27 | 5         | 1        | 1           | 00:08:00    | 00:00:11    |
2023-04-27 10:25:54 | 2         | 1        | 4           | 00:08:00    | 00:08:55    |
2023-04-27 10:26:42 | 3         | 1        | 2           | 00:08:00    | 00:02:41    |
2023-04-27 10:27:34 | 2         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 10:28:00 | 4         | 1        | 4           | 00:08:00    | 00:08:53    |
2023-04-27 10:28:49 | 2         | 1        | 2           | 00:08:00    | 00:01:26    |
2023-04-27 10:29:42 | 4         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 10:30:09 | 0         | 1        | 4           | 00:08:00    | 00:09:06    |
2023-04-27 10:30:58 | 4         | 1        | 2           | 00:08:00    | 00:01:25    |
2023-04-27 10:31:48 | 0         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-27 10:32:15 | 1         | 1        | 4           | 00:08:00    | 00:09:12    |
2023-04-27 10:33:05 | 3         | 1        | 4           | 00:08:00    | 00:09:04    |
2023-04-27 10:34:00 | 5         | 1        | 4           | 00:08:00    | 00:08:44    |
2023-04-27 10:34:49 | 0         | 1        | 2           | 00:08:00    | 00:03:20    |
2023-04-27 10:35:36 | 1         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 10:36:03 | 2         | 1        | 4           | 00:08:00    | 00:08:39    |
2023-04-27 10:36:50 | 1         | 1        | 2           | 00:08:00    | 00:01:24    |
2023-04-27 10:37:40 | 2         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 10:38:06 | 4         | 1        | 4           | 00:08:00    | 00:08:34    |
2023-04-27 10:38:55 | 2         | 1        | 2           | 00:08:00    | 00:01:26    |
2023-04-27 10:39:48 | 4         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 10:40:15 | 0         | 1        | 4           | 00:08:00    | 00:08:46    |
2023-04-27 10:41:04 | 4         | 1        | 2           | 00:08:00    | 00:01:26    |
2023-04-27 10:41:54 | 0         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-27 10:42:44 | 3         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 10:43:07 | 0         | 1        | 2           | 00:08:00    | 00:01:32    |
2023-04-27 10:44:00 | 5         | 1        | 1           | 00:08:00    | 00:00:11    |
2023-04-27 10:44:26 | 1         | 1        | 4           | 00:08:00    | 00:09:01    |
2023-04-27 10:45:14 | 3         | 1        | 2           | 00:08:00    | 00:02:40    |
2023-04-27 10:46:04 | 1         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-27 10:46:30 | 2         | 1        | 4           | 00:08:00    | 00:09:01    |
2023-04-27 10:47:17 | 1         | 1        | 2           | 00:08:00    | 00:01:32    |
2023-04-27 10:48:07 | 2         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 10:48:33 | 4         | 1        | 4           | 00:08:00    | 00:08:55    |
2023-04-27 10:49:22 | 2         | 1        | 2           | 00:08:00    | 00:01:26    |
2023-04-27 10:50:14 | 4         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 10:50:41 | 0         | 1        | 4           | 00:08:00    | 00:09:06    |
2023-04-27 10:51:31 | 3         | 1        | 4           | 00:08:00    | 00:08:57    |
2023-04-27 10:52:27 | 5         | 1        | 4           | 00:08:00    | 00:08:38    |
2023-04-27 10:53:19 | 4         | 1        | 2           | 00:08:00    | 00:03:14    |
2023-04-27 10:54:08 | 0         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-27 10:54:34 | 1         | 1        | 4           | 00:08:00    | 00:08:49    |
2023-04-27 10:55:20 | 0         | 1        | 2           | 00:08:00    | 00:01:31    |
2023-04-27 10:56:07 | 1         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-27 10:56:32 | 2         | 1        | 4           | 00:08:00    | 00:08:36    |
2023-04-27 10:57:19 | 1         | 1        | 2           | 00:08:00    | 00:01:31    |
2023-04-27 10:58:08 | 2         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 10:58:35 | 4         | 1        | 4           | 00:08:00    | 00:08:31    |
2023-04-27 10:59:24 | 2         | 1        | 2           | 00:08:00    | 00:01:26    |
2023-04-27 11:00:17 | 4         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 11:01:11 | 3         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 11:01:33 | 4         | 1        | 2           | 00:08:00    | 00:01:26    |
2023-04-27 11:02:30 | 5         | 1        | 1           | 00:08:00    | 00:00:11    |
2023-04-27 11:02:57 | 0         | 1        | 4           | 00:08:00    | 00:09:08    |
2023-04-27 11:03:44 | 3         | 1        | 2           | 00:08:00    | 00:02:44    |
2023-04-27 11:04:11 | 1         | 1        | 4           | 00:08:00    | 00:08:23    |
2023-04-27 11:05:01 | 5         | 1        | 2           | 00:08:00    | 00:02:42    |
2023-04-27 11:05:52 | 0         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-27 11:06:39 | 1         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-27 11:07:05 | 2         | 1        | 4           | 00:08:00    | 00:09:07    |
2023-04-27 11:07:51 | 0         | 1        | 2           | 00:08:00    | 00:02:19    |
2023-04-27 11:08:40 | 2         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 11:09:06 | 4         | 1        | 4           | 00:08:00    | 00:09:00    |
2023-04-27 11:10:00 | 3         | 1        | 4           | 00:08:00    | 00:08:59    |
2023-04-27 11:10:55 | 5         | 1        | 4           | 00:08:00    | 00:08:37    |
2023-04-27 11:11:44 | 1         | 1        | 2           | 00:08:00    | 00:05:24    |
2023-04-27 11:12:35 | 4         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 11:12:59 | 2         | 1        | 2           | 00:08:00    | 00:04:29    |
2023-04-27 11:13:50 | 3         | 1        | 1           | 00:08:00    | 00:00:11    |
2023-04-27 11:14:17 | 0         | 1        | 4           | 00:08:00    | 00:08:44    |
2023-04-27 11:15:05 | 1         | 1        | 4           | 00:08:00    | 00:08:45    |
2023-04-27 11:15:52 | 3         | 1        | 2           | 00:08:00    | 00:02:12    |
2023-04-27 11:16:42 | 0         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-27 11:17:08 | 2         | 1        | 4           | 00:08:00    | 00:08:38    |
2023-04-27 11:17:54 | 0         | 1        | 2           | 00:08:00    | 00:01:31    |
2023-04-27 11:18:43 | 2         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 11:19:05 | 4         | 1        | 2           | 00:08:00    | 00:06:39    |
2023-04-27 11:19:57 | 1         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 11:20:19 | 2         | 1        | 2           | 00:08:00    | 00:01:46    |
2023-04-27 11:21:14 | 5         | 1        | 1           | 00:08:00    | 00:00:11    |
2023-04-27 11:21:40 | 4         | 1        | 4           | 00:08:00    | 00:09:15    |
2023-04-27 11:22:33 | 3         | 1        | 4           | 00:08:00    | 00:08:54    |
2023-04-27 11:23:21 | 1         | 1        | 2           | 00:08:00    | 00:03:34    |
2023-04-27 11:24:13 | 4         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 11:24:36 | 5         | 1        | 2           | 00:08:00    | 00:03:34    |
2023-04-27 11:25:03 | 0         | 1        | 4           | 00:08:00    | 00:08:41    |
2023-04-27 11:25:52 | 4         | 1        | 2           | 00:08:00    | 00:01:49    |
2023-04-27 11:26:42 | 0         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-27 11:27:08 | 2         | 1        | 4           | 00:08:00    | 00:08:36    |
2023-04-27 11:27:55 | 0         | 1        | 2           | 00:08:00    | 00:01:32    |
2023-04-27 11:28:19 | 1         | 1        | 4           | 00:08:00    | 00:08:32    |
2023-04-27 11:29:32 | 2         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 11:30:01 | 5         | 1        | 4           | 00:08:00    | 00:08:58    |
2023-04-27 11:30:50 | 2         | 1        | 2           | 00:08:00    | 00:01:28    |
2023-04-27 11:31:40 | 1         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 11:32:30 | 3         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 11:32:57 | 4         | 1        | 4           | 00:08:00    | 00:08:54    |
2023-04-27 11:33:46 | 1         | 1        | 2           | 00:08:00    | 00:02:17    |
2023-04-27 11:34:37 | 4         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 11:35:04 | 0         | 1        | 4           | 00:08:00    | 00:08:41    |
2023-04-27 11:35:51 | 3         | 1        | 2           | 00:08:00    | 00:03:31    |
2023-04-27 11:36:40 | 0         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-27 11:37:04 | 4         | 1        | 2           | 00:08:00    | 00:02:38    |
2023-04-27 11:38:01 | 5         | 1        | 1           | 00:08:00    | 00:00:11    |
2023-04-27 11:38:27 | 2         | 1        | 4           | 00:08:00    | 00:09:05    |
2023-04-27 11:39:13 | 0         | 1        | 2           | 00:08:00    | 00:02:52    |
2023-04-27 11:40:02 | 2         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 11:40:27 | 1         | 1        | 4           | 00:08:00    | 00:08:57    |
2023-04-27 11:41:17 | 3         | 1        | 4           | 00:08:00    | 00:08:57    |
2023-04-27 11:42:05 | 2         | 1        | 2           | 00:08:00    | 00:02:14    |
2023-04-27 11:42:55 | 1         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 11:43:21 | 4         | 1        | 4           | 00:08:00    | 00:08:55    |
2023-04-27 11:44:10 | 1         | 1        | 2           | 00:08:00    | 00:01:26    |
2023-04-27 11:45:02 | 4         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 11:45:29 | 0         | 1        | 4           | 00:08:00    | 00:09:09    |
2023-04-27 11:46:23 | 5         | 1        | 4           | 00:08:00    | 00:08:33    |
2023-04-27 15:56:48 | 0         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-27 15:57:45 | 2         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 15:58:08 | 0         | 1        | 2           | 00:08:00    | 00:01:39    |
2023-04-27 16:00:30 | 4         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 16:00:53 | 2         | 1        | 2           | 00:08:00    | 00:03:18    |
2023-04-27 16:01:43 | 1         | 1        | 1           | 00:08:00    | 00:00:20    |
2023-04-27 16:02:06 | 4         | 1        | 2           | 00:08:00    | 00:01:46    |
2023-04-27 16:22:29 | 0         | 1        | 1           | 00:08:00    | 00:00:25    |
2023-04-27 16:23:18 | 2         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 16:23:40 | 0         | 1        | 2           | 00:08:00    | 00:01:36    |
2023-04-27 16:24:35 | 4         | 1        | 1           | 00:08:00    | 00:00:11    |
2023-04-27 16:25:38 | 2         | 1        | 2           | 00:08:00    | 00:02:30    |
2023-04-27 16:26:28 | 1         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-27 16:26:51 | 4         | 1        | 2           | 00:08:00    | 00:02:27    |
2023-04-27 16:27:46 | 3         | 1        | 1           | 00:08:00    | 00:00:11    |
2023-04-27 16:32:17 | 0         | 1        | 1           | 00:08:00    | 00:00:29    |
2023-04-27 16:46:55 | 2         | 1        | 1           | 00:08:00    | 00:00:11    |
2023-04-27 16:47:25 | 0         | 1        | 4           | 00:08:00    | 00:15:36    |
2023-04-27 16:48:27 | 2         | 1        | 2           | 00:08:00    | 00:01:43    |
2023-04-27 16:49:16 | 0         | 1        | 1           | 00:08:00    | 00:00:19    |
2023-04-27 16:50:07 | 4         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 16:50:31 | 0         | 1        | 2           | 00:08:00    | 00:01:35    |
2023-04-27 16:51:19 | 1         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 16:52:06 | 4         | 1        | 2           | 00:08:00    | 00:02:09    |
2023-04-27 16:52:58 | 3         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 16:55:25 | 0         | 1        | 1           | 00:08:00    | 00:00:28    |
2023-04-27 16:56:14 | 2         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 16:56:36 | 0         | 1        | 2           | 00:08:00    | 00:01:40    |
2023-04-27 16:57:26 | 4         | 1        | 1           | 00:08:00    | 00:00:11    |
2023-04-27 16:57:48 | 2         | 1        | 2           | 00:08:00    | 00:01:45    |
2023-04-27 16:58:38 | 1         | 1        | 1           | 00:08:00    | 00:00:20    |
2023-04-27 16:59:03 | 4         | 1        | 2           | 00:08:00    | 00:01:47    |
2023-04-27 16:59:55 | 3         | 1        | 1           | 00:08:00    | 00:00:10    |
2023-04-27 17:00:18 | 1         | 1        | 2           | 00:08:00    | 00:01:59    |
2023-04-27 17:01:12 | 5         | 1        | 1           | 00:08:00    | 00:00:11    |
2023-04-27 17:01:35 | 3         | 1        | 2           | 00:08:00    | 00:01:49    |
2023-04-27 17:01:58 | 0         | 1        | 3           | 00:08:00    | 00:07:01    |
2023-04-27 17:02:20 | 1         | 1        | 3           | 00:08:00    | 00:04:02    |
2023-04-27 17:02:47 | 5         | 1        | 2           | 00:08:00    | 00:01:46    |
