DateTime            | CookIndex | CookType | CookPriorty | CookSetTime | CookRunTime |
2023-04-24 18:06:45 | 0         | 1        | 1           | 00:08:00    | 00:00:06    |
2023-04-24 18:07:20 | 2         | 1        | 1           | 00:08:00    | 00:00:06    |
2023-04-24 18:07:56 | 4         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-24 18:08:12 | 0         | 1        | 2           | 00:08:00    | 00:01:33    |
2023-04-24 18:08:43 | 1         | 1        | 1           | 00:08:00    | 00:00:05    |
2023-04-24 18:08:57 | 2         | 1        | 2           | 00:08:00    | 00:01:44    |
2023-04-24 18:09:39 | 3         | 1        | 1           | 00:08:00    | 00:00:12    |
2023-04-24 18:10:16 | 1         | 1        | 2           | 00:08:00    | 00:01:38    |
2023-04-24 18:11:01 | 5         | 1        | 1           | 00:08:00    | 00:00:06    |
2023-04-24 18:11:15 | 3         | 1        | 2           | 00:08:00    | 00:01:48    |
2023-04-24 18:11:29 | 4         | 1        | 2           | 00:08:00    | 00:03:38    |
2023-04-24 18:11:45 | 0         | 1        | 3           | 00:08:00    | 00:05:05    |
2023-04-24 18:12:06 | 1         | 1        | 3           | 00:08:00    | 00:03:28    |
2023-04-24 18:12:36 | 5         | 1        | 2           | 00:08:00    | 00:01:41    |
2023-04-24 18:12:55 | 2         | 1        | 3           | 00:08:00    | 00:05:42    |
2023-04-24 18:13:12 | 3         | 1        | 3           | 00:08:00    | 00:03:45    |
2023-04-24 18:13:31 | 4         | 1        | 3           | 00:08:00    | 00:05:40    |
2023-04-24 18:14:42 | 5         | 1        | 3           | 00:08:00    | 00:03:47    |
2023-04-24 18:15:08 | 0         | 1        | 4           | 00:08:00    | 00:08:29    |
2023-04-24 18:25:14 | 0         | 1        | 1           | 00:08:00    | 00:00:18    |
2023-04-24 18:26:00 | 2         | 2        | 1           | 00:11:00    | 00:00:19    |
2023-04-24 18:26:28 | 0         | 1        | 2           | 00:08:00    | 00:01:32    |
2023-04-24 18:27:28 | 4         | 1        | 1           | 00:08:00    | 00:00:18    |
2023-04-24 18:28:13 | 2         | 2        | 2           | 00:11:00    | 00:02:32    |
2023-04-24 18:29:06 | 1         | 1        | 1           | 00:08:00    | 00:00:20    |
2023-04-24 18:29:43 | 4         | 1        | 2           | 00:08:00    | 00:02:32    |
2023-04-24 18:30:40 | 3         | 2        | 1           | 00:11:00    | 00:00:21    |
2023-04-24 18:31:15 | 1         | 1        | 2           | 00:08:00    | 00:02:29    |
2023-04-24 18:31:53 | 0         | 1        | 3           | 00:08:00    | 00:06:57    |
2023-04-24 18:32:47 | 5         | 1        | 1           | 00:08:00    | 00:00:22    |
2023-04-24 18:33:14 | 3         | 2        | 2           | 00:11:00    | 00:02:55    |
2023-04-24 18:33:48 | 0         | 1        | 4           | 00:08:00    | 00:08:51    |
2023-04-24 18:34:41 | 5         | 1        | 2           | 00:08:00    | 00:02:16    |
2023-04-24 18:35:20 | 1         | 1        | 3           | 00:08:00    | 00:06:34    |
2023-04-24 18:35:54 | 4         | 1        | 4           | 00:08:00    | 00:08:43    |
2023-04-24 18:37:25 | 2         | 2        | 4           | 00:11:00    | 00:11:44    |
2023-04-24 18:38:25 | 1         | 1        | 4           | 00:08:00    | 00:09:39    |
2023-04-24 18:39:21 | 3         | 2        | 3           | 00:11:00    | 00:09:02    |
2023-04-24 18:40:01 | 5         | 1        | 3           | 00:08:00    | 00:07:36    |
2023-04-24 18:40:54 | 5         | 1        | 4           | 00:08:00    | 00:08:30    |
2023-04-24 18:41:35 | 3         | 2        | 4           | 00:11:00    | 00:11:15    |
